id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
441113,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,269,2.3479794399149236
441113,0,Test 1,25,24.0,88,7.5,6.6,1,0.0,269,2.3479794399149236
441113,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,269,2.3479794399149236
441113,0,Test 2,53,52.0,89,10.0,8.9,1,0.0,269,2.3479794399149236
441113,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,269,2.3479794399149236
441113,0,Test 3,81,80.0,87,12.5,10.875,1,0.0,269,2.3479794399149236
441113,0,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,269,2.3479794399149236
441113,0,Test 4,116,115.0,65,15.0,9.75,1,0.0,269,2.3479794399149236
441113,0,Quiz 5,149,,0,4.0,0.0,0,,269,2.3479794399149236
441113,0,Test 5,151,,0,15.0,0.0,0,,269,2.3479794399149236
441113,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,269,2.3479794399149236
441113,0,Test 6,200,,0,15.0,0.0,0,,269,2.3479794399149236
441113,0,Quiz 7,206,,0,6.0,0.0,0,,269,2.3479794399149236
441113,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,269,2.3479794399149236
441132,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,447,2.6763194870276537
441132,0,Test 1,25,22.0,84,7.5,6.3,1,0.0,447,2.6763194870276537
441132,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,447,2.6763194870276537
441132,0,Test 2,53,52.0,74,10.0,7.4,1,0.0,447,2.6763194870276537
441132,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,447,2.6763194870276537
441132,0,Test 3,81,79.0,80,12.5,10.0,1,0.0,447,2.6763194870276537
441132,0,Quiz 4,114,117.0,35,4.0,1.4,1,0.0,447,2.6763194870276537
441132,0,Test 4,116,114.0,60,15.0,9.0,1,0.0,447,2.6763194870276537
441132,0,Quiz 5,149,,0,4.0,0.0,0,,447,2.6763194870276537
441132,0,Test 5,151,,0,15.0,0.0,0,,447,2.6763194870276537
441132,0,Quiz 6,170,173.0,56,3.0,1.68,1,0.0,447,2.6763194870276537
441132,0,Test 6,200,199.0,70,15.0,10.5,1,0.0,447,2.6763194870276537
441132,0,Quiz 7,206,,0,6.0,0.0,0,,447,2.6763194870276537
441132,0,Final Exam,240,229.0,53,100.0,53.0,1,0.0,447,2.6763194870276537
441201,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,364,3.4283551858494645
441201,0,Test 1,25,17.0,80,7.5,6.0,1,0.0,364,3.4283551858494645
441201,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,364,3.4283551858494645
441201,0,Test 2,53,53.0,76,10.0,7.6,1,0.0,364,3.4283551858494645
441201,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,364,3.4283551858494645
441201,0,Test 3,81,79.0,79,12.5,9.875,1,0.0,364,3.4283551858494645
441201,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,364,3.4283551858494645
441201,0,Test 4,116,112.0,84,15.0,12.6,1,0.0,364,3.4283551858494645
441201,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,364,3.4283551858494645
441201,0,Test 5,151,143.0,77,15.0,11.55,1,0.0,364,3.4283551858494645
441201,0,Quiz 6,170,173.0,92,3.0,2.76,1,0.0,364,3.4283551858494645
441201,0,Test 6,200,196.0,75,15.0,11.25,1,0.0,364,3.4283551858494645
441201,0,Quiz 7,206,209.0,79,6.0,4.74,1,0.0,364,3.4283551858494645
441201,0,Final Exam,240,231.0,51,100.0,51.0,1,0.0,364,3.4283551858494645
441302,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,164,2.983583502366464
441302,0,Test 1,25,39.0,87,7.5,6.525,1,0.0,164,2.983583502366464
441302,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,164,2.983583502366464
441302,0,Test 2,53,53.0,85,10.0,8.5,1,0.0,164,2.983583502366464
441302,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,164,2.983583502366464
441302,0,Test 3,81,81.0,89,12.5,11.125,1,0.0,164,2.983583502366464
441302,0,Quiz 4,114,117.0,88,4.0,3.52,1,0.0,164,2.983583502366464
441302,0,Test 4,116,123.0,92,15.0,13.8,1,0.0,164,2.983583502366464
441302,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,164,2.983583502366464
441302,0,Test 5,151,157.0,83,15.0,12.45,1,0.0,164,2.983583502366464
441302,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,164,2.983583502366464
441302,0,Test 6,200,200.0,90,15.0,13.5,1,0.0,164,2.983583502366464
441302,0,Quiz 7,206,209.0,79,6.0,4.74,1,0.0,164,2.983583502366464
441302,0,Final Exam,240,229.0,76,100.0,76.0,1,0.0,164,2.983583502366464
441389,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,307,2.8775513026527224
441389,0,Test 1,25,24.0,78,7.5,5.85,1,0.0,307,2.8775513026527224
441389,0,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,307,2.8775513026527224
441389,0,Test 2,53,52.0,84,10.0,8.4,1,0.0,307,2.8775513026527224
441389,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,307,2.8775513026527224
441389,0,Test 3,81,80.0,92,12.5,11.5,1,0.0,307,2.8775513026527224
441389,0,Quiz 4,114,117.0,98,4.0,3.92,1,0.0,307,2.8775513026527224
441389,0,Test 4,116,116.0,73,15.0,10.95,1,0.0,307,2.8775513026527224
441389,0,Quiz 5,149,152.0,94,4.0,3.76,1,0.0,307,2.8775513026527224
441389,0,Test 5,151,151.0,93,15.0,13.95,1,0.0,307,2.8775513026527224
441389,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,307,2.8775513026527224
441389,0,Test 6,200,200.0,71,15.0,10.65,1,0.0,307,2.8775513026527224
441389,0,Quiz 7,206,209.0,76,6.0,4.56,1,0.0,307,2.8775513026527224
441389,0,Final Exam,240,230.0,51,100.0,51.0,1,0.0,307,2.8775513026527224
442131,1,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,136,2.576352941176471
442131,1,Test 1,25,21.0,65,7.5,4.875,1,0.0,136,2.576352941176471
442131,1,Quiz 2,51,,0,3.0,0.0,0,,136,2.576352941176471
442131,1,Test 2,53,,0,10.0,0.0,0,,136,2.576352941176471
442131,1,Quiz 3,79,,0,3.0,0.0,0,,136,2.576352941176471
442131,1,Test 3,81,,0,12.5,0.0,0,,136,2.576352941176471
442131,1,Quiz 4,114,,0,4.0,0.0,0,,136,2.576352941176471
442131,1,Test 4,116,,0,15.0,0.0,0,,136,2.576352941176471
442131,1,Quiz 5,149,,0,4.0,0.0,0,,136,2.576352941176471
442131,1,Test 5,151,,0,15.0,0.0,0,,136,2.576352941176471
442131,1,Quiz 6,170,,0,3.0,0.0,0,,136,2.576352941176471
442131,1,Test 6,200,,0,15.0,0.0,0,,136,2.576352941176471
442131,1,Quiz 7,206,,0,6.0,0.0,0,,136,2.576352941176471
442131,1,Final Exam,240,,0,100.0,0.0,0,,136,2.576352941176471
442545,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,408,2.6129311648030864
442545,0,Test 1,25,18.0,92,7.5,6.9,1,0.0,408,2.6129311648030864
442545,0,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,408,2.6129311648030864
442545,0,Test 2,53,50.0,94,10.0,9.4,1,0.0,408,2.6129311648030864
442545,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,408,2.6129311648030864
442545,0,Test 3,81,78.0,94,12.5,11.75,1,0.0,408,2.6129311648030864
442545,0,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,408,2.6129311648030864
442545,0,Test 4,116,114.0,86,15.0,12.9,1,0.0,408,2.6129311648030864
442545,0,Quiz 5,149,152.0,94,4.0,3.76,1,0.0,408,2.6129311648030864
442545,0,Test 5,151,150.0,63,15.0,9.45,1,0.0,408,2.6129311648030864
442545,0,Quiz 6,170,,0,3.0,0.0,0,,408,2.6129311648030864
442545,0,Test 6,200,200.0,42,15.0,6.3,1,0.0,408,2.6129311648030864
442545,0,Quiz 7,206,209.0,75,6.0,4.5,1,0.0,408,2.6129311648030864
442545,0,Final Exam,240,230.0,60,100.0,60.0,1,0.0,408,2.6129311648030864
442865,1,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,395,2.6948360412964374
442865,1,Test 1,25,23.0,80,7.5,6.0,1,0.0,395,2.6948360412964374
442865,1,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,395,2.6948360412964374
442865,1,Test 2,53,53.0,68,10.0,6.8,1,0.0,395,2.6948360412964374
442865,1,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,395,2.6948360412964374
442865,1,Test 3,81,80.0,66,12.5,8.25,1,0.0,395,2.6948360412964374
442865,1,Quiz 4,114,117.0,90,4.0,3.6,1,0.0,395,2.6948360412964374
442865,1,Test 4,116,116.0,67,15.0,10.05,1,0.0,395,2.6948360412964374
442865,1,Quiz 5,149,152.0,93,4.0,3.72,1,0.0,395,2.6948360412964374
442865,1,Test 5,151,151.0,32,15.0,4.8,1,0.0,395,2.6948360412964374
442865,1,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,395,2.6948360412964374
442865,1,Test 6,200,,0,15.0,0.0,0,,395,2.6948360412964374
442865,1,Quiz 7,206,209.0,68,6.0,4.08,1,0.0,395,2.6948360412964374
442865,1,Final Exam,240,231.0,47,100.0,47.0,1,0.0,395,2.6948360412964374
442886,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,298,3.2114906099162703
442886,0,Test 1,25,24.0,91,7.5,6.825,1,0.0,298,3.2114906099162703
442886,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,298,3.2114906099162703
442886,0,Test 2,53,53.0,71,10.0,7.1,1,0.0,298,3.2114906099162703
442886,0,Quiz 3,79,81.0,56,3.0,1.68,1,0.0,298,3.2114906099162703
442886,0,Test 3,81,81.0,91,12.5,11.375,1,0.0,298,3.2114906099162703
442886,0,Quiz 4,114,117.0,60,4.0,2.4,1,0.0,298,3.2114906099162703
442886,0,Test 4,116,116.0,34,15.0,5.1,1,0.0,298,3.2114906099162703
442886,0,Quiz 5,149,152.0,63,4.0,2.52,1,0.0,298,3.2114906099162703
442886,0,Test 5,151,151.0,46,15.0,6.9,1,0.0,298,3.2114906099162703
442886,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,298,3.2114906099162703
442886,0,Test 6,200,200.0,32,15.0,4.8,1,0.0,298,3.2114906099162703
442886,0,Quiz 7,206,209.0,40,6.0,2.4,1,0.0,298,3.2114906099162703
442886,0,Final Exam,240,230.0,51,100.0,51.0,1,0.0,298,3.2114906099162703
443215,0,Quiz 1,23,25.0,77,2.0,1.54,1,0.0,403,2.60803261148504
443215,0,Test 1,25,23.0,64,7.5,4.8,1,0.0,403,2.60803261148504
443215,0,Quiz 2,51,54.0,75,3.0,2.25,1,0.0,403,2.60803261148504
443215,0,Test 2,53,52.0,83,10.0,8.3,1,0.0,403,2.60803261148504
443215,0,Quiz 3,79,81.0,69,3.0,2.07,1,0.0,403,2.60803261148504
443215,0,Test 3,81,80.0,93,12.5,11.625,1,0.0,403,2.60803261148504
443215,0,Quiz 4,114,117.0,53,4.0,2.12,1,0.0,403,2.60803261148504
443215,0,Test 4,116,115.0,82,15.0,12.3,1,0.0,403,2.60803261148504
443215,0,Quiz 5,149,152.0,74,4.0,2.96,1,0.0,403,2.60803261148504
443215,0,Test 5,151,150.0,78,15.0,11.7,1,0.0,403,2.60803261148504
443215,0,Quiz 6,170,173.0,67,3.0,2.01,1,0.0,403,2.60803261148504
443215,0,Test 6,200,199.0,67,15.0,10.05,1,0.0,403,2.60803261148504
443215,0,Quiz 7,206,209.0,64,6.0,3.84,1,0.0,403,2.60803261148504
443215,0,Final Exam,240,229.0,44,100.0,44.0,1,0.0,403,2.60803261148504
443297,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,113,2.9518988196526483
443297,0,Test 1,25,25.0,72,7.5,5.4,1,0.0,113,2.9518988196526483
443297,0,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,113,2.9518988196526483
443297,0,Test 2,53,53.0,77,10.0,7.7,1,0.0,113,2.9518988196526483
443297,0,Quiz 3,79,81.0,67,3.0,2.01,1,0.0,113,2.9518988196526483
443297,0,Test 3,81,81.0,86,12.5,10.75,1,0.0,113,2.9518988196526483
443297,0,Quiz 4,114,117.0,82,4.0,3.28,1,0.0,113,2.9518988196526483
443297,0,Test 4,116,116.0,64,15.0,9.6,1,0.0,113,2.9518988196526483
443297,0,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,113,2.9518988196526483
443297,0,Test 5,151,151.0,60,15.0,9.0,1,0.0,113,2.9518988196526483
443297,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,113,2.9518988196526483
443297,0,Test 6,200,200.0,75,15.0,11.25,1,0.0,113,2.9518988196526483
443297,0,Quiz 7,206,209.0,73,6.0,4.38,1,0.0,113,2.9518988196526483
443297,0,Final Exam,240,230.0,60,100.0,60.0,1,0.0,113,2.9518988196526483
443842,1,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,166,4.888268352651914
443842,1,Test 1,25,25.0,56,7.5,4.2,1,0.0,166,4.888268352651914
443842,1,Quiz 2,51,54.0,50,3.0,1.5,1,0.0,166,4.888268352651914
443842,1,Test 2,53,53.0,36,10.0,3.6,1,0.0,166,4.888268352651914
443842,1,Quiz 3,79,,0,3.0,0.0,0,,166,4.888268352651914
443842,1,Test 3,81,,0,12.5,0.0,0,,166,4.888268352651914
443842,1,Quiz 4,114,,0,4.0,0.0,0,,166,4.888268352651914
443842,1,Test 4,116,,0,15.0,0.0,0,,166,4.888268352651914
443842,1,Quiz 5,149,,0,4.0,0.0,0,,166,4.888268352651914
443842,1,Test 5,151,,0,15.0,0.0,0,,166,4.888268352651914
443842,1,Quiz 6,170,,0,3.0,0.0,0,,166,4.888268352651914
443842,1,Test 6,200,,0,15.0,0.0,0,,166,4.888268352651914
443842,1,Quiz 7,206,,0,6.0,0.0,0,,166,4.888268352651914
443842,1,Final Exam,240,,0,100.0,0.0,0,,166,4.888268352651914
444576,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,160,3.4026169590643276
444576,1,Test 1,25,25.0,62,7.5,4.65,1,0.0,160,3.4026169590643276
444576,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,160,3.4026169590643276
444576,1,Test 2,53,52.0,72,10.0,7.2,1,0.0,160,3.4026169590643276
444576,1,Quiz 3,79,81.0,42,3.0,1.26,1,0.0,160,3.4026169590643276
444576,1,Test 3,81,81.0,35,12.5,4.375,1,0.0,160,3.4026169590643276
444576,1,Quiz 4,114,117.0,37,4.0,1.48,1,0.0,160,3.4026169590643276
444576,1,Test 4,116,,0,15.0,0.0,0,,160,3.4026169590643276
444576,1,Quiz 5,149,152.0,50,4.0,2.0,1,0.0,160,3.4026169590643276
444576,1,Test 5,151,152.0,48,15.0,7.2,1,0.0,160,3.4026169590643276
444576,1,Quiz 6,170,,0,3.0,0.0,0,,160,3.4026169590643276
444576,1,Test 6,200,,0,15.0,0.0,0,,160,3.4026169590643276
444576,1,Quiz 7,206,,0,6.0,0.0,0,,160,3.4026169590643276
444576,1,Final Exam,240,,0,100.0,0.0,0,,160,3.4026169590643276
445573,1,Quiz 1,23,25.0,43,2.0,0.86,1,0.0,225,3.8274976657329605
445573,1,Test 1,25,19.0,62,7.5,4.65,1,0.0,225,3.8274976657329605
445573,1,Quiz 2,51,54.0,42,3.0,1.26,1,0.0,225,3.8274976657329605
445573,1,Test 2,53,54.0,67,10.0,6.7,1,0.0,225,3.8274976657329605
445573,1,Quiz 3,79,,0,3.0,0.0,0,,225,3.8274976657329605
445573,1,Test 3,81,,0,12.5,0.0,0,,225,3.8274976657329605
445573,1,Quiz 4,114,,0,4.0,0.0,0,,225,3.8274976657329605
445573,1,Test 4,116,,0,15.0,0.0,0,,225,3.8274976657329605
445573,1,Quiz 5,149,,0,4.0,0.0,0,,225,3.8274976657329605
445573,1,Test 5,151,,0,15.0,0.0,0,,225,3.8274976657329605
445573,1,Quiz 6,170,,0,3.0,0.0,0,,225,3.8274976657329605
445573,1,Test 6,200,,0,15.0,0.0,0,,225,3.8274976657329605
445573,1,Quiz 7,206,,0,6.0,0.0,0,,225,3.8274976657329605
445573,1,Final Exam,240,,0,100.0,0.0,0,,225,3.8274976657329605
446814,0,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,135,2.000175438596491
446814,0,Test 1,25,23.0,65,7.5,4.875,1,0.0,135,2.000175438596491
446814,0,Quiz 2,51,54.0,61,3.0,1.83,1,0.0,135,2.000175438596491
446814,0,Test 2,53,52.0,66,10.0,6.6,1,0.0,135,2.000175438596491
446814,0,Quiz 3,79,81.0,56,3.0,1.68,1,0.0,135,2.000175438596491
446814,0,Test 3,81,80.0,46,12.5,5.75,1,0.0,135,2.000175438596491
446814,0,Quiz 4,114,117.0,62,4.0,2.48,1,0.0,135,2.000175438596491
446814,0,Test 4,116,89.0,50,15.0,7.5,1,0.0,135,2.000175438596491
446814,0,Quiz 5,149,152.0,50,4.0,2.0,1,0.0,135,2.000175438596491
446814,0,Test 5,151,149.0,20,15.0,3.0,1,0.0,135,2.000175438596491
446814,0,Quiz 6,170,,0,3.0,0.0,0,,135,2.000175438596491
446814,0,Test 6,200,199.0,14,15.0,2.1,1,0.0,135,2.000175438596491
446814,0,Quiz 7,206,209.0,60,6.0,3.6,1,0.0,135,2.000175438596491
446814,0,Final Exam,240,231.0,47,100.0,47.0,1,0.0,135,2.000175438596491
447242,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,165,3.1357614607614606
447242,0,Test 1,25,24.0,78,7.5,5.85,1,0.0,165,3.1357614607614606
447242,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,165,3.1357614607614606
447242,0,Test 2,53,52.0,88,10.0,8.8,1,0.0,165,3.1357614607614606
447242,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,165,3.1357614607614606
447242,0,Test 3,81,81.0,91,12.5,11.375,1,0.0,165,3.1357614607614606
447242,0,Quiz 4,114,117.0,77,4.0,3.08,1,0.0,165,3.1357614607614606
447242,0,Test 4,116,135.0,87,15.0,13.05,1,0.0,165,3.1357614607614606
447242,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,165,3.1357614607614606
447242,0,Test 5,151,150.0,84,15.0,12.6,1,0.0,165,3.1357614607614606
447242,0,Quiz 6,170,173.0,72,3.0,2.16,1,0.0,165,3.1357614607614606
447242,0,Test 6,200,199.0,86,15.0,12.9,1,0.0,165,3.1357614607614606
447242,0,Quiz 7,206,209.0,69,6.0,4.14,1,0.0,165,3.1357614607614606
447242,0,Final Exam,240,231.0,62,100.0,62.0,1,0.0,165,3.1357614607614606
464236,0,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,264,2.8133621302386285
464236,0,Test 1,25,24.0,59,7.5,4.425,1,0.0,264,2.8133621302386285
464236,0,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,264,2.8133621302386285
464236,0,Test 2,53,50.0,65,10.0,6.5,1,0.0,264,2.8133621302386285
464236,0,Quiz 3,79,81.0,83,3.0,2.49,1,0.0,264,2.8133621302386285
464236,0,Test 3,81,78.0,64,12.5,8.0,1,0.0,264,2.8133621302386285
464236,0,Quiz 4,114,117.0,83,4.0,3.32,1,0.0,264,2.8133621302386285
464236,0,Test 4,116,109.0,72,15.0,10.8,1,0.0,264,2.8133621302386285
464236,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,264,2.8133621302386285
464236,0,Test 5,151,150.0,69,15.0,10.35,1,0.0,264,2.8133621302386285
464236,0,Quiz 6,170,173.0,69,3.0,2.07,1,0.0,264,2.8133621302386285
464236,0,Test 6,200,198.0,55,15.0,8.25,1,0.0,264,2.8133621302386285
464236,0,Quiz 7,206,209.0,64,6.0,3.84,1,0.0,264,2.8133621302386285
464236,0,Final Exam,240,230.0,49,100.0,49.0,1,0.0,264,2.8133621302386285
465260,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,232,2.687525524339801
465260,0,Test 1,25,25.0,79,7.5,5.925,1,0.0,232,2.687525524339801
465260,0,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,232,2.687525524339801
465260,0,Test 2,53,60.0,79,10.0,7.9,1,0.0,232,2.687525524339801
465260,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,232,2.687525524339801
465260,0,Test 3,81,81.0,74,12.5,9.25,1,0.0,232,2.687525524339801
465260,0,Quiz 4,114,117.0,42,4.0,1.68,1,0.0,232,2.687525524339801
465260,0,Test 4,116,116.0,43,15.0,6.45,1,0.0,232,2.687525524339801
465260,0,Quiz 5,149,152.0,57,4.0,2.28,1,0.0,232,2.687525524339801
465260,0,Test 5,151,165.0,59,15.0,8.85,1,0.0,232,2.687525524339801
465260,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,232,2.687525524339801
465260,0,Test 6,200,,0,15.0,0.0,0,,232,2.687525524339801
465260,0,Quiz 7,206,209.0,60,6.0,3.6,1,0.0,232,2.687525524339801
465260,0,Final Exam,240,230.0,58,100.0,58.0,1,0.0,232,2.687525524339801
465727,0,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,143,3.3874137043948367
465727,0,Test 1,25,25.0,79,7.5,5.925,1,0.0,143,3.3874137043948367
465727,0,Quiz 2,51,54.0,69,3.0,2.07,1,0.0,143,3.3874137043948367
465727,0,Test 2,53,61.0,61,10.0,6.1,1,0.0,143,3.3874137043948367
465727,0,Quiz 3,79,81.0,56,3.0,1.68,1,0.0,143,3.3874137043948367
465727,0,Test 3,81,83.0,42,12.5,5.25,1,0.0,143,3.3874137043948367
465727,0,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,143,3.3874137043948367
465727,0,Test 4,116,120.0,31,15.0,4.65,1,0.0,143,3.3874137043948367
465727,0,Quiz 5,149,152.0,76,4.0,3.04,1,0.0,143,3.3874137043948367
465727,0,Test 5,151,158.0,35,15.0,5.25,1,0.0,143,3.3874137043948367
465727,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,143,3.3874137043948367
465727,0,Test 6,200,200.0,31,15.0,4.65,1,0.0,143,3.3874137043948367
465727,0,Quiz 7,206,209.0,21,6.0,1.26,1,0.0,143,3.3874137043948367
465727,0,Final Exam,240,231.0,58,100.0,58.0,1,0.0,143,3.3874137043948367
465764,0,Quiz 1,23,25.0,50,2.0,1.0,1,0.0,242,3.1365347018572822
465764,0,Test 1,25,21.0,78,7.5,5.85,1,0.0,242,3.1365347018572822
465764,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,242,3.1365347018572822
465764,0,Test 2,53,45.0,80,10.0,8.0,1,0.0,242,3.1365347018572822
465764,0,Quiz 3,79,,0,3.0,0.0,0,,242,3.1365347018572822
465764,0,Test 3,81,80.0,87,12.5,10.875,1,0.0,242,3.1365347018572822
465764,0,Quiz 4,114,117.0,58,4.0,2.32,1,0.0,242,3.1365347018572822
465764,0,Test 4,116,122.0,90,15.0,13.5,1,0.0,242,3.1365347018572822
465764,0,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,242,3.1365347018572822
465764,0,Test 5,151,147.0,79,15.0,11.85,1,0.0,242,3.1365347018572822
465764,0,Quiz 6,170,173.0,58,3.0,1.74,1,0.0,242,3.1365347018572822
465764,0,Test 6,200,198.0,34,15.0,5.1,1,0.0,242,3.1365347018572822
465764,0,Quiz 7,206,209.0,52,6.0,3.12,1,0.0,242,3.1365347018572822
465764,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,242,3.1365347018572822
465843,0,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,396,3.5647916813223475
465843,0,Test 1,25,23.0,78,7.5,5.85,1,0.0,396,3.5647916813223475
465843,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,396,3.5647916813223475
465843,0,Test 2,53,52.0,95,10.0,9.5,1,0.0,396,3.5647916813223475
465843,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,396,3.5647916813223475
465843,0,Test 3,81,80.0,95,12.5,11.875,1,0.0,396,3.5647916813223475
465843,0,Quiz 4,114,117.0,93,4.0,3.72,1,0.0,396,3.5647916813223475
465843,0,Test 4,116,116.0,91,15.0,13.65,1,0.0,396,3.5647916813223475
465843,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,396,3.5647916813223475
465843,0,Test 5,151,150.0,86,15.0,12.9,1,0.0,396,3.5647916813223475
465843,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,396,3.5647916813223475
465843,0,Test 6,200,200.0,89,15.0,13.35,1,0.0,396,3.5647916813223475
465843,0,Quiz 7,206,209.0,83,6.0,4.98,1,0.0,396,3.5647916813223475
465843,0,Final Exam,240,230.0,82,100.0,82.0,1,0.0,396,3.5647916813223475
466216,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,271,2.8064394812213775
466216,0,Test 1,25,25.0,75,7.5,5.625,1,0.0,271,2.8064394812213775
466216,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,271,2.8064394812213775
466216,0,Test 2,53,53.0,84,10.0,8.4,1,0.0,271,2.8064394812213775
466216,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,271,2.8064394812213775
466216,0,Test 3,81,81.0,84,12.5,10.5,1,0.0,271,2.8064394812213775
466216,0,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,271,2.8064394812213775
466216,0,Test 4,116,110.0,92,15.0,13.8,1,0.0,271,2.8064394812213775
466216,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,271,2.8064394812213775
466216,0,Test 5,151,151.0,73,15.0,10.95,1,0.0,271,2.8064394812213775
466216,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,271,2.8064394812213775
466216,0,Test 6,200,196.0,77,15.0,11.55,1,0.0,271,2.8064394812213775
466216,0,Quiz 7,206,209.0,92,6.0,5.52,1,0.0,271,2.8064394812213775
466216,0,Final Exam,240,233.0,82,100.0,82.0,1,0.0,271,2.8064394812213775
466990,1,Quiz 1,23,25.0,50,2.0,1.0,1,0.0,218,2.9517364824717767
466990,1,Test 1,25,25.0,75,7.5,5.625,1,0.0,218,2.9517364824717767
466990,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,218,2.9517364824717767
466990,1,Test 2,53,52.0,61,10.0,6.1,1,0.0,218,2.9517364824717767
466990,1,Quiz 3,79,81.0,42,3.0,1.26,1,0.0,218,2.9517364824717767
466990,1,Test 3,81,80.0,71,12.5,8.875,1,0.0,218,2.9517364824717767
466990,1,Quiz 4,114,117.0,65,4.0,2.6,1,0.0,218,2.9517364824717767
466990,1,Test 4,116,115.0,43,15.0,6.45,1,0.0,218,2.9517364824717767
466990,1,Quiz 5,149,152.0,61,4.0,2.44,1,0.0,218,2.9517364824717767
466990,1,Test 5,151,151.0,53,15.0,7.95,1,0.0,218,2.9517364824717767
466990,1,Quiz 6,170,173.0,53,3.0,1.59,1,0.0,218,2.9517364824717767
466990,1,Test 6,200,200.0,51,15.0,7.65,1,0.0,218,2.9517364824717767
466990,1,Quiz 7,206,209.0,52,6.0,3.12,1,0.0,218,2.9517364824717767
466990,1,Final Exam,240,229.0,33,100.0,33.0,1,0.0,218,2.9517364824717767
467294,0,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,121,3.188557823129252
467294,0,Test 1,25,25.0,55,7.5,4.125,1,0.0,121,3.188557823129252
